亚科,亚科,genus,url,species,url url,fenbudi,description
切叶蚁亚科蚂蚁,Myrmicinae,圆颚切叶蚁属,Strongylognathus,波氏圆颚切叶蚁,Strongylognathus potanini,中国（river Sang-Tshang-khe）。,
蚁亚科蚂蚁,Formicinae,悍蚁属,Polyergus,斗士悍蚁,Polyergus samurai,中国北京、甘肃（凉州、西和、山丹县）、湖南、河北（保定、满城、易县）、辽宁、宁夏（西吉、盐池（沙边子））、陕西、青海、山西（太原）、内蒙古（厄尔多斯）；俄罗斯远东，日本，朝鲜半岛。,"也被称为“佐村悍蚁”。种小名“samurai”取自日语“武士”或“强盗”之意，“佐村”为错误译名。该名称虽已经在国内文献中广泛使用，但出于严谨，仍需更正早期谬误，故重译为“斗士悍蚁”。本种已知奴役日本黑褐蚁（Formica japonica）、红林蚁（Formica clara sinae）, 林地林蚁（Formica hayashi）、深井凹头蚁（Formica fukaii）和格莱多蚁（Formica glabridorsis）。"
切叶蚁亚科蚂蚁,Myrmicinae,切胸蚁属,Temnothorax,弯刺切胸蚁,Temnothorax reduncus,中国四川、湖北。,弯刺铺道蚁（Tetramorium reduncum）移入切胸蚁属（Temnothorax），更名为弯刺切胸蚁（Temnothorax reduncus）。
切叶蚁亚科蚂蚁,Myrmicinae,举腹蚁属,Crematogaster,光亮举腹蚁,Crematogaster politula,中国云南（昆明、西双版纳、无量山）、江苏、贵州、西藏（喜马拉雅山（珠峰段）、东久）；缅甸，印度。,
细蚁亚科蚂蚁,Leptanillinae,原细蚁属,Protanilla,双色原细蚁,Protanilla bicolor,中国云南（南部地区）。,
切叶蚁亚科蚂蚁,Myrmicinae,盘腹蚁属,Aphaenogaster,小刺盘腹蚁,Aphaenogaster pumilopuncta,中国广西（花坪、弄岗）、湖北、湖南、辽宁。,本新种与高桥盘腹蚁A. takahashii Wheeler极为相似，区别在于：唇基中央无凹沟，而具细纵刻纹和密集刻点；并腹胸皱纹和刻点粗糙；两结节具密集刻点，不光亮。
细蚁亚科蚂蚁,Leptanillinae,原细蚁属,Protanilla,钟氏原细蚁,Protanilla jongi,中国台湾。,
切叶蚁亚科蚂蚁,Myrmicinae,铺道蚁属,Tetramorium,光泽铺道蚁,Tetramorium nitidissimum,中国新疆；土库曼斯坦，阿富汗。,种小名“nitidissimum”意为“有光泽的，抛光过的”，形容其体表有光泽的特点，故而译为“光泽铺道蚁”。
切叶蚁亚科蚂蚁,Myrmicinae,收获蚁属,Messor,小收获蚁,Messor minor,沙特阿拉伯，印度，加那利群岛，伊朗，伊拉克，以色列，意大利，科威特，黑山共和国，摩洛哥。,"次异名：Messor minor pompeianus Santschi, 1927。种小名“minor”是“parvus” 的比较级，意为“smaller，lesser；更小的”，指的是这种收获蚁的体型比较小，故而译为“小收获蚁”"
切叶蚁亚科蚂蚁,Myrmicinae,大头蚁属,Pheidole,杜氏大头蚁,Pheidole dugasi,中国广西（十万大山）、海南；老挝，泰国，越南。,
蚁亚科蚂蚁,Formicinae,毛蚁属,Lasius,玉米毛蚁,Lasius alienus,中国北京、黑龙江、辽宁、吉林（长春、四平、辽源、吉林、通化、延边、白山）、福建、内蒙古（鄂尔多斯）、山西、河北（保定）、河南（开封、兰考、尉氏、通许、济源、栾川、嵩县、辉县、登封、宁陵、民权、鹤壁（淇县、淇滨、山城、鹤山、浚县）、鸡公山）、新疆（新源、富蕴、和丰、伊犁、乌鲁木齐）、湖北（鹤峰）、四川（川西南高原域）、云南（昆明、云岭、大理苍山、无量山）、湖南、浙江、甘肃（会宁、榆中、西和、正宁、和政、临夏、山丹县）、宁夏（彭阳（人工林区）、盐池（柠条种植区）、六盘山林区、贺兰山、西吉、海原、灵武）、陕西（龙池）、重庆（大巴山）、山东；日本，印度，德国，亚洲，欧洲，非洲，北美。,
切叶蚁亚科蚂蚁,Myrmicinae,华丽蚁属,Paratopula,锡兰华丽蚁,Paratopula ceylonica,中国台湾、上海、香港；菲律宾，缅甸，斯里兰卡，印度，孟加拉国，巴基斯坦。,
蚁亚科蚂蚁,Formicinae,多刺蚁属,Polyrhachis,凸颊多刺蚁,Polyrhachis convexa,中国广西；斯里兰卡。,
臭蚁亚科蚂蚁,Dolichoderinae,臭蚁属,Dolichoderus,毛臭蚁,Dolichoderus pilosus,中国广西（博白）、广东（广州、博罗）、湖北。,
切叶蚁亚科蚂蚁,Myrmicinae,小家蚁属,Monomorium,织女小家蚁,Monomorium zhinu,中国台湾。,
切叶蚁亚科蚂蚁,Myrmicinae,瘤颚蚁属,Strumigenys,伊琴瘤颚蚁,Strumigenys lyroessa,中国云南（西双版纳）；印度，斯里兰卡，不丹。,
行军蚁亚科蚂蚁,Dorylinae,克雷蚁属,Chrysapace,雅氏克雷蚁,Chrysapace jacobsoni,婆罗洲，印度尼西亚，马来西亚，菲律宾。,
切叶蚁亚科蚂蚁,Myrmicinae,心结蚁属,Cardiocondyla,蒙纳德心结蚁,Cardiocondyla monardi,安哥拉。,
蚁亚科蚂蚁,Formicinae,悍蚁属,Polyergus,黑色悍蚁,Polyergus nigerrimus,蒙古，俄罗斯。,种小名“nigerrimus”意为“极黑的，最黑的”，指的是这种悍蚁体色为黑色的特点，故而译为“黑色悍蚁”。本种已经奴隶包括光亮黑蚁（Formica candida）和科氏蚁（Formica kozlovi）。
蚁亚科蚂蚁,Formicinae,多刺蚁属,Polyrhachis,光胫多刺蚁,Polyrhachis tibialis,中国云南（西双版纳、无量山）；缅甸，印度，斯里兰卡，孟加拉，马来西亚。,
猛蚁亚科蚂蚁,Ponerinae,猛蚁属,Ponera,小猛蚁,Ponera tenuis,中国贵州（梵净山）；新几内亚，库克群岛，萨摩亚。,
蚁亚科蚂蚁,Formicinae,弓背蚁属,Camponotus,任性弓背蚁,Camponotus morosus,阿根廷，智利。,种小名“morosus”有多种含义，原文献中并未明确标注命名原因，故而根据其习性译为“任性弓背蚁”。此蚁种与盖伊火蚁（Solenopsis gayi）异种共栖，分享巢室，且彼此间没有任何敌对行为出现，但对其他蚁种则会表现出明显的敌意。
切叶蚁亚科蚂蚁,Myrmicinae,切胸蚁属,Temnothorax,火德切胸蚁,Temnothorax huatuo,中国台湾。,虽然种小名“huatuo”是拼音的“华佗”，但原文献中使用的中文名称却是“火德”。由于命名者是日本人，故而不清楚是否在使用中文名称的过程中出现了拼写错误，故而暂时按照原文献中的解释，译为“火德切胸蚁”。
臭蚁亚科蚂蚁,Dolichoderinae,狡臭蚁属,Technomyrmex,暗狡臭蚁,Technomyrmex obscurior,中国云南（昆明宜良）、香港；缅甸，尼泊尔。,
刺猛蚁亚科蚂蚁,Ectatomminae,曲颊猛蚁属,Gnamptogenys,黄臀曲颊猛蚁,Gnamptogenys coxalis,中国云南（西双版纳）。,Gnamptogenys costata确定为黄臀曲颊猛蚁（Gnamptogenys coxalis）的次异名，已撤销。种小名“coxalis”意为“臀部的”，描述其后腹部最末端为黄色的特点。
切叶蚁亚科蚂蚁,Myrmicinae,收获蚁属,Messor,希伯来收获蚁,Messor hebraeus,以色列，黎巴嫩，叙利亚，伊朗。,种小名“hebraeus”意为“希伯来人”，故而译为“希伯来收获蚁”。这个蚁种最初是半红收获蚁（Messor semirufus）的亚种，而后才被提升为种。
切叶蚁亚科蚂蚁,Myrmicinae,收获蚁属,Messor,霍加尔收获蚁,Messor hoggarensis,摩洛哥，阿尔及利亚，尼日尔。,
切叶蚁亚科蚂蚁,Myrmicinae,角腹蚁属,Recurvidris,克氏角腹蚁,Recurvidris kemneri,中国云南（西双版纳）；婆罗洲，印度尼西亚，马来西亚。,
猛蚁亚科蚂蚁,Ponerinae,匿猛蚁属,Buniapone,迟钝匿猛蚁,Buniapone amblyops,中国云南(河口、勐腊)、广西(百色)、香港；缅甸，锡金，印度，马来西亚，苏门答腊岛。,
臭蚁亚科蚂蚁,Dolichoderinae,狡臭蚁属,Technomyrmex,黄斑狡臭蚁,Technomyrmex albosparsus,中国广东（河尾山）。,
蚁亚科蚂蚁,Formicinae,前结蚁属,Prenolepis,夏娜前结蚁,Prenolepis shanialena,中国，越南，泰国，尼泊尔。,第一作者将他未婚妻的第一名字和中间名字组合在一起，构成了此蚁种的学名。“Shani”可译为“夏尼”。“Alena”可译为“阿莱娜”。故而此蚁种简译为“夏娜前结蚁”。
蚁亚科蚂蚁,Formicinae,箭蚁属,Cataglyphis,迅捷箭蚁,Cataglyphis velox,伊比利亚半岛，葡萄牙，西班牙。,
蚁亚科蚂蚁,Formicinae,斜结蚁属,Plagiolepis,基因斜结蚁,Plagiolepis xene,安道尔，巴利阿里群岛，克罗地亚，捷克，法国，德国，希腊，匈牙利，伊比利亚半岛，意大利，黑山，俄罗斯，斯洛文尼亚，西班牙，瑞士，土耳其，乌克兰。,寄生于矮小斜结蚁（Plagiolepis pygmaea）巢内，无工蚁品级，后代由宿主工蚁照顾。本种是世界上最小的蚁后之一，蚁后体长仅1.2mm左右。
切叶蚁亚科蚂蚁,Myrmicinae,盘腹蚁属,Aphaenogaster,韦氏盘腹蚁,Aphaenogaster weigoldi,中国重庆（大巴山）、四川。,
蚁亚科蚂蚁,Formicinae,斜结蚁属,Plagiolepis,灰白斜结蚁,Plagiolepis pallescens,中国新疆（哈密、塔什库尔干、阿克陶）、安徽、北京、甘肃、河北、河南、内蒙古、江苏、宁夏、陕西、山东、陕西、新疆；吉尔吉斯斯坦（天山内部低山、山前地带）、阿尔巴尼亚，亚美尼亚，奥地利，比利时，保加利亚，海峡群岛，法国，朝鲜，希腊，匈牙利，伊朗，吉尔吉斯斯坦，蒙古，黑山，罗马尼亚，韩国，俄罗斯，西班牙，瑞士，土耳其，乌克兰，英国。,"公牛斜结蚁（Plagiolepis taurica）确定为灰白斜结蚁（Plagiolepis pallescens）的次异名（Salata et al., 2018b），已撤销。蚁群中存在拟工雌蚁（Espadaler，2007）。"
猛蚁亚科蚂蚁,Ponerinae,小眼猛蚁属,Myopias,盲小眼猛蚁,Myopias nops,中国台湾（台北拉拉山）。,
臭蚁亚科蚂蚁,Dolichoderinae,臭蚁属,Dolichoderus,莫氏臭蚁,Dolichoderus moggridgei,中国湖南，阿根廷，印度。,
钝猛蚁亚科蚂蚁,Amblyoponinae,点猛蚁属,Stigmatomma,灶君点猛蚁,Stigmatomma zaojun,中国台湾（台中）。,
伪切叶蚁亚科蚂蚁,Pseudomyrmecinae,细长蚁属,Tetraponera,宾氏细长蚁,Tetraponera binghami,中国广西（十万大山、弄岗、西大明山、十万大山）、广东（河尾山、深圳）、海南、香港、云南；印度，马来西亚。,
蚁亚科蚂蚁,Formicinae,弓背蚁属,Camponotus,突厥弓背蚁,Camponotus turkestanicus,中国新疆（五家渠、乌苏、英吉沙、于田、轮台、哈密、阜康）；俄罗斯（欧洲部分东南部），哈萨克斯坦，阿富汗，吉尔吉斯斯坦，伊朗，中亚。,
切叶蚁亚科蚂蚁,Myrmicinae,收获蚁属,Messor,没食子收获蚁,Messor galla,约旦，沙特阿拉伯，也门，阿曼，塞内加尔，毛里塔尼亚，马里，科特迪瓦，布基纳法索，加纳，尼日尔，贝宁，尼日尔，尼日利亚，利比亚，乍得，苏丹，埃及，坦桑尼亚，埃塞俄比亚，肯尼亚，厄立特里亚，索马里。,"次异名：Messor barbarus latinoda Santschi, 1917、Messor galla airensis Bernard, 1950、Messor galla nobilis Santschi, 1928、Messor galla obscurus Menozzi et Consani, 1952、Messor galla rufula Finzi, 1939"
切叶蚁亚科蚂蚁,Myrmicinae,铺道蚁属,Tetramorium,草地铺道蚁,Tetramorium caespitum,中国安徽、天津、北京、福建、甘肃（景泰、兰州、白银、会宁、山丹、永靖、嘉峪关、榆中、永昌、永登、古浪、西和、岷县、宕昌、会宁、甘谷、武山、镇原、麦积、临洮、安定、渭源、正宁、环县、西峰、华池、合水、庄浪、和政、临夏、山丹县、张掖、武威、民勤、积石山）、广东、广西、贵州、河北、河南（开封、兰考、尉氏、杞县、通许、周口、项城、太康、扶沟、西华、淮阳、鹿邑、鹿邑、郸城、沈丘、商水、商丘、济源、鹤壁（淇县、淇滨、山城、鹤山、浚县、云梦山、云台山）、鸡公山）、黑龙江、湖北、湖南、吉林（白城、松原、长春、四平、辽源、吉林、通化、延边、白山）、江苏（常州、南京）、江西、辽宁、内蒙古（鄂托克（鄂托克前旗、古鄂托克旗）、阿拉善（阿拉善左旗）、鄂尔多斯）、青海（西宁）、山东（济南、烟台）、陕西（龙池）、上海、四川（成都、川西北高山高原域、四川盆地西缘山地域、川西南高原域、川东盆地域）、重庆（大巴山）、西藏、新疆（乌鲁木齐、石河子、奎屯、托托、克拉玛依、尼勒克、霍布克塞尔、托里、北屯、阿勒泰、布尔津、富蕴、和静、木垒、新源、巴里坤、米泉）、浙江（丽水）、宁夏（贺兰山、隆德、彭阳、吴忠、永宁、青铜峡、平罗、盐池、贺兰、同心、中宁、石嘴山、泾源、灵武、中卫、海原）；朝鲜，韩国，日本，俄罗斯，中亚，西亚，北非，欧洲，北美洲。,铺道蚁属模式种。该蚁各种名称较多，有路舍蚁、铺道蚁，原江西铺道蚁也被确定为本种的异名。
蚁亚科蚂蚁,Formicinae,弓背蚁属,Camponotus,黄斑弓背蚁,Camponotus albosparsus,中国湖南、河南（兰考、尉氏、杞县、鹤壁（淇县））、安徽、上海、江苏（苏州）、浙江、福建（福州）、广西（木论、南宁、桂林、柳州、梧州、玉林、百色、钦州、北海、弄岗）、广东（广州、深圳（南山）、珠海、惠东、乳源、河源、平远）、台湾（高雄、大林、台北、南投、屏东）、香港（维多利亚山、青山、浅水湾）、四川（川东盆地域）、湖北（武当山、罗田）、待定（Black Liang、Loka 上海和福州之间、Kusang、Peta and Ausu靠近福州）；日本，印度，喜马拉雅山地区。,
蚁亚科蚂蚁,Formicinae,蚁属,Formica,深井凹头蚁,Formica fukaii,中国甘肃（兰州、山丹、永靖、会宁、甘谷、正宁、华池）、宁夏（六盘山、隆德、固原）、陕西、西藏（喜马拉雅山（亚东段、珠峰段）、林芝）、黑龙江、四川；日本，蒙古，俄罗斯。,此蚁种最初发现于日本。种小名“Fukai”是日本姓氏，中文译为“深井”。
切叶蚁亚科蚂蚁,Myrmicinae,大头蚁属,Pheidole,欧尼大头蚁,Pheidole ernsti,中国台湾。,
蚁亚科蚂蚁,Formicinae,弓背蚁属,Camponotus,巴瑞弓背蚁,Camponotus parius,中国云南（安宁、临沧、文山、河口、元江、勐腊、大理苍山、西双版纳、无量山）、广西（百色、三江、桂林、荔浦、柳州、玉林、贵港、南宁、北海）、澳门、广东（广州）、福建（厦门）、海南（嘉积）、香港、西藏（德姆拉山）；印度，缅甸，斯里兰卡。,
蚁亚科蚂蚁,Formicinae,蚁属,Formica,库氏林蚁,Formica kupyanskayae,俄罗斯远东，朝鲜。,
蚁亚科蚂蚁,Formicinae,弓背蚁属,Camponotus,少毛弓背蚁,Camponotus spanis,中国湖南、浙江、安徽、福建、江苏（常州）、广西（花坪）、重庆、河南（鸡公山）、广东（南岭）。,
切叶蚁亚科蚂蚁,Myrmicinae,瘤颚蚁属,Strumigenys,垦丁瘤颚蚁,Strumigenys konteiensis,中国台湾。,
切叶蚁亚科蚂蚁,Myrmicinae,摇蚁属,Erromyrma,宽结摇蚁,Erromyrma latinodis,"中国湖南、云南、福建、台湾、西藏（嘎隆拉山）、广东（深圳（罗湖））、重庆（大巴山）、湖北； 东南亚各国 , 新西兰, 非洲各国。",原宽结小家蚁（Monomorium latinode）移入摇蚁属（Erromyrma），更名为宽结摇蚁（Erromyrma latinodis）。
猛蚁亚科蚂蚁,Ponerinae,细颚猛蚁属,Leptogenys,基氏细颚猛蚁,Leptogenys kitteli,中国浙江、江西、福建、四川（成都、川东盆地）、云南（石林、西双版纳）、湖南（江永、宁远、双牌、武冈、安化、通道、沅陵、永顺、石门、常德、平江、炎陵、桂东、宜章）、海南（南味岭、昌江、尖峰岭、万宁、五指山、佳西）、台湾（台东、嘉义、南投、台北、阳明山、高雄、恒春、垦丁）、广西（花坪、龙胜、资源、金秀、兴安、隆林、环江、大明山、龙虎山、木论、大瑶山、大屏山、岑王老山、大王岭、十万大山、金钟山、弄岗）、广东（深圳、连州、封开、信宜、平远、始兴、河尾山、鼎湖山、车八岭、罗浮山、南岭）、湖北（九宫山、来凤、鹤峰、咸丰、五峰、长阳、神农架、武当山、通山）、贵州（梵净山）、香港；印度尼西亚，缅甸，印度，泰国，越南。,
切叶蚁亚科蚂蚁,Myrmicinae,心结蚁属,Cardiocondyla,尤氏心结蚁,Cardiocondyla ulianini,中国新疆；沙特阿拉伯，阿富汗，伊朗，哈萨克斯坦，吉尔吉斯斯坦，俄罗斯，乌克兰。,
蚁亚科蚂蚁,Formicinae,弓背蚁属,Camponotus,丝弓背蚁,Camponotus punctatissimus,中国台湾（大林）；缅甸。,
